taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
1445	Psittaciformes	1445	Psittaciformes	3	ORDER	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445							
1427706	Lathrecista asiatica Fabricius, 1798	1427706	Lathrecista asiatica Fabricius, 1798	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Lathrecista	1427705	Lathrecista asiatica	1427706	LC
1429611	Hemicordulia continentalis Martin, 1907	1429611	Hemicordulia continentalis Martin, 1907	29	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Corduliidae	7009	Hemicordulia	1429610	Hemicordulia continentalis	1429611	LC
1683581	Ozphyllum naskreckii Rentz, Su & Ueshima, 2007	1683581	Ozphyllum naskreckii Rentz, Su & Ueshima, 2007	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Ozphyllum	1683580	Ozphyllum naskreckii	1683581	NE
1790910	Corgatha figuralis Walker, 1865	1790910	Corgatha figuralis Walker, 1865	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Corgatha	1790850	Corgatha figuralis	1790910	NE
1825956	Ortholomia moluccana Felder, 1861	1825956	Ortholomia moluccana Felder, 1861	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Notodontidae	7016	Ortholomia	1825951	Ortholomia moluccana	1825956	NE
1838084	Telecrates laetiorella (Walker, 1864)	1838084	Telecrates laetiorella (Walker, 1864)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Xyloryctidae	4300662	Telecrates	1838074	Telecrates laetiorella	1838084	NE
1909436	Hypocysta irius Fabricius, 1775	1909436	Hypocysta irius Fabricius, 1775	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Hypocysta	1909428	Hypocysta irius	1909436	NE
1955438	Amelora zophopasta Turner, 1919	1955438	Amelora zophopasta Turner, 1919	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Amelora	11541264	Amelora zophopasta	1955438	NE
1972903	Cyneoterpna wilsoni (Felder & Rogenhofer, 1875)	1972903	Cyneoterpna wilsoni (Felder & Rogenhofer, 1875)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Geometridae	6950	Cyneoterpna	1972901	Cyneoterpna wilsoni	1972903	NE
2101268	Bandidus breviusculus (Gerstaecker, 1885)	2101268	Bandidus breviusculus (Gerstaecker, 1885)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Neuroptera	1501	Myrmeleontidae	5471	Bandidus	2101251	Bandidus breviusculus	2101268	NE
2289202	Nautilus pompilius Linnaeus, 1758	2289202	Nautilus pompilius Linnaeus, 1758	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Cephalopoda	136	Nautilida	460	Nautilidae	6840	Nautilus	2289060	Nautilus pompilius	2289202	NE
2335252	Gymnapistes marmoratus (Cuvier, 1829)	2335252	Gymnapistes marmoratus (Cuvier, 1829)	7	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Scorpaeniformes	590	Tetrarogidae	8634	Gymnapistes	2335251	Gymnapistes marmoratus	2335252	NE
2374394	Pempheris multiradiata Klunzinger, 1879	2374394	Pempheris multiradiata Klunzinger, 1879	22	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Pempheridae	8573	Pempheris	2374368	Pempheris multiradiata	2374394	NE
2380400	Nannoperca australis Günther, 1861	2380400	Nannoperca australis Günther, 1861	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Percichthyidae	8574	Nannoperca	2380396	Nannoperca australis	2380400	NT
2383017	Choerodon rubescens (Günther, 1862)	2383017	Choerodon rubescens (Günther, 1862)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Labridae	8535	Choerodon	2382951	Choerodon rubescens	2383017	LC
2408024	Capropygia unistriata (Kaup, 1855)	2408024	Capropygia unistriata (Kaup, 1855)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Tetraodontiformes	772	Aracanidae	5900	Capropygia	2408023	Capropygia unistriata	2408024	LC
2412583	Sardinops sagax (Jenyns, 1842)	2412583	Sardinops sagax (Jenyns, 1842)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Clupeiformes	538	Clupeidae	7332	Sardinops	2412582	Sardinops sagax	2412583	LC
2979292	Acacia verticillata (L'Hér.) Willd.	2979292	Acacia verticillata (L'Hér.) Willd.	20	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Acacia	2978223	Acacia verticillata	2979292	LC
3169707	Vinca minor L.	3169707	Vinca minor L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Apocynaceae	6701	Vinca	3169706	Vinca minor	3169707	NE
3176920	Eucalyptus crebra F.Muell.	3176920	Eucalyptus crebra F.Muell.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Eucalyptus	7493935	Eucalyptus crebra	3176920	LC
3187799	Baeckea frutescens L.	3187799	Baeckea frutescens L.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Baeckea	3187737	Baeckea frutescens	3187799	LC
3190638	Mangifera indica L.	3190638	Mangifera indica L.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Mangifera	3075453	Mangifera indica	3190638	DD
4105724	Amphibromus neesii Steud.	4105724	Amphibromus neesii Steud.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Amphibromus	6430839	Amphibromus neesii	4105724	NE
4342907	Holothuria coluber Semper, 1868	4342907	Holothuria coluber Semper, 1868	1	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Holothuroidea	222	Holothuriida	9505681	Holothuriidae	9548	Holothuria	2279143	Holothuria coluber	4342907	LC
4607998	Palmadusta humphreyii (Gray, 1825)	4607998	Palmadusta humphreyii (Gray, 1825)	6	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cypraeidae	2675	Palmadusta	4360685	Palmadusta humphreyii	4607998	NE
4644639	Metopograpsus latifrons (White, 1847)	4644639	Metopograpsus latifrons (White, 1847)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Grapsidae	8043	Metopograpsus	2225803	Metopograpsus latifrons	4644639	NE
4645108	Ozius truncatus H.Milne Edwards, 1834	4645108	Ozius truncatus H.Milne Edwards, 1834	16	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Oziidae	3254035	Ozius	2227654	Ozius truncatus	4645108	NE
4648706	Alpheus novaezealandiae Miers, 1876	4648706	Alpheus novaezealandiae Miers, 1876	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Malacostraca	229	Decapoda	637	Alpheidae	4472	Alpheus	2222298	Alpheus novaezealandiae	4648706	NE
4776607	Pseudopantilius australis (Walker, 1873)	4776607	Pseudopantilius australis (Walker, 1873)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Miridae	4319	Pseudopantilius	4776606	Pseudopantilius australis	4776607	NE
4778355	Tamasa tristigma (Germar, 1834)	4778355	Tamasa tristigma (Germar, 1834)	109	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadidae	6049	Tamasa	4778353	Tamasa tristigma	4778355	NE
5218680	Pteropus conspicillatus Gould, 1850	5218680	Pteropus conspicillatus Gould, 1850	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Pteropodidae	9367	Pteropus	2432854	Pteropus conspicillatus	5218680	EN
5406789	Alcea rosea L.	5406789	Alcea rosea L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Alcea	5406788	Alcea rosea	5406789	NE
5420283	Verticordia grandis Drumm.	5420283	Verticordia grandis Drumm.	10	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Verticordia	3186971	Verticordia grandis	5420283	NE
5677306	Anisopogon avenaceus R.Br.	5677306	Anisopogon avenaceus R.Br.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Anisopogon	3232889	Anisopogon avenaceus	5677306	NE
5680665	Dillenia alata (R.Br. ex DC.) Martelli	5680665	Dillenia alata (R.Br. ex DC.) Martelli	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Dilleniales	947	Dilleniaceae	2511	Dillenia	3083492	Dillenia alata	5680665	LC
5724968	Monetaria moneta (Linnaeus, 1758)	5724968	Monetaria moneta (Linnaeus, 1758)	10	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Cypraeidae	2675	Monetaria	3244838	Monetaria moneta	5724968	NE
6174191	Entomyzon cyanotis albipennis Gould, 1841	6174191	Entomyzon cyanotis albipennis Gould, 1841	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Meliphagidae	9319	Entomyzon	2487048	Entomyzon cyanotis	2487049	
6622667	Bembicium nanum (Lamarck, 1822)	6622667	Bembicium nanum (Lamarck, 1822)	40	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Littorinimorpha	7390893	Littorinidae	2668	Bembicium	6064798	Bembicium nanum	6622667	NE
7770243	Delena melanochelis (Strand, 1913)	7770243	Delena melanochelis (Strand, 1913)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Sparassidae	5647	Delena	2161339	Delena melanochelis	7770243	NE
9778871	Flabellina McMurtrie, 1831	9778871	Flabellina McMurtrie, 1831	1	GENUS	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Flabellinidae	7036	Flabellina	9778871			
9803471	Anous minutus F.Boie, 1844	9803471	Anous minutus F.Boie, 1844	18	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous minutus	9803471	LC
10812609	Podolepis linearifolia Jeanes	10812609	Podolepis linearifolia Jeanes	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Podolepis	3100330	Podolepis linearifolia	10812609	NE
212	Aves	212	Aves	4	CLASS	ACCEPTED	Animalia	1	Chordata	44	Aves	212									
9115	Scincidae	9115	Scincidae	9	FAMILY	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Scincidae	9115					NE
1045472	Copidita LeConte, 1866	1045472	Copidita LeConte, 1866	2	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Oedemeridae	4749	Copidita	1045472			
1316250	Notoncus ectatommoides (Forel, 1892)	1316250	Notoncus ectatommoides (Forel, 1892)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Formicidae	4342	Notoncus	1316244	Notoncus ectatommoides	1316250	NE
1472196	Prosena Le Peletier & Serville, 1828	1472196	Prosena Le Peletier & Serville, 1828	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tachinidae	6918	Prosena	1472196			
1787165	Athetis tenuis Butler, 1886	1787165	Athetis tenuis Butler, 1886	18	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Athetis	1787107	Athetis tenuis	1787165	NE
1839604	Plectophila discalis (Walker, 1865)	1839604	Plectophila discalis (Walker, 1865)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Xyloryctidae	4300662	Plectophila	1839598	Plectophila discalis	1839604	NE
1840050	Philarista porphyrinella (Walker, 1864)	1840050	Philarista porphyrinella (Walker, 1864)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Xyloryctidae	4300662	Philarista	1840049	Philarista porphyrinella	1840050	NE
1847639	Anarsia epiula Meyrick, 1904	1847639	Anarsia epiula Meyrick, 1904	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Gelechiidae	3553	Anarsia	1847591	Anarsia epiula	1847639	NE
1858404	Edosa xystidophora (Meyrick, 1893)	1858404	Edosa xystidophora (Meyrick, 1893)	15	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tineidae	9412	Edosa	1858396	Edosa xystidophora	1858404	NE
2161480	Holconia insignis (Thorell, 1870)	2161480	Holconia insignis (Thorell, 1870)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Araneae	1496	Sparassidae	5647	Holconia	2161476	Holconia insignis	2161480	NE
2332064	Polyandrocarpa lapidosa (Herdman, 1891)	2332064	Polyandrocarpa lapidosa (Herdman, 1891)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Ascidiacea	356	Stolidobranchia	9469348	Styelidae	2331886	Polyandrocarpa	2332035	Polyandrocarpa lapidosa	2332064	NE
2388213	Epinephelus coioides (Hamilton, 1822)	2388213	Epinephelus coioides (Hamilton, 1822)	11	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Epinephelus	2335319	Epinephelus coioides	2388213	LC
2396713	Parupeneus barberinoides (Bleeker, 1852)	2396713	Parupeneus barberinoides (Bleeker, 1852)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Mullidae	4287	Parupeneus	2396603	Parupeneus barberinoides	2396713	LC
2407692	Canthigaster compressa (Marion de Procé, 1822)	2407692	Canthigaster compressa (Marion de Procé, 1822)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Tetraodontiformes	772	Tetraodontidae	2219	Canthigaster	2407643	Canthigaster compressa	2407692	LC
2481860	Phalacrocorax varius (Gmelin, 1789)	2481860	Phalacrocorax varius (Gmelin, 1789)	69	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Suliformes	7192775	Phalacrocoracidae	5268	Phalacrocorax	2481854	Phalacrocorax varius	2481860	LC
2482606	Falcunculus frontatus (Latham, 1802)	2482606	Falcunculus frontatus (Latham, 1802)	16	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Pachycephalidae	3241790	Falcunculus	2482605	Falcunculus frontatus	2482606	LC
2496039	Petrophassa albipennis Gould, 1841	2496039	Petrophassa albipennis Gould, 1841	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Petrophassa	2496037	Petrophassa albipennis	2496039	LC
2929571	Solanum simile F.Muell.	2929571	Solanum simile F.Muell.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Solanales	1176	Solanaceae	7717	Solanum	2928997	Solanum simile	2929571	NE
2979186	Acacia doratoxylon A.Cunn.	2979186	Acacia doratoxylon A.Cunn.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Acacia	2978223	Acacia doratoxylon	2979186	LC
3177269	Eucalyptus stricta Sieber ex Spreng.	3177269	Eucalyptus stricta Sieber ex Spreng.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Myrtaceae	5014	Eucalyptus	7493935	Eucalyptus stricta	3177269	LC
3196094	Ecklonia Hornemann, 1828	3196094	Ecklonia Hornemann, 1828	55	GENUS	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Laminariales	560	Lessoniaceae	7739	Ecklonia	3196094			
3783091	Austromatthaea elegans L.S.Sm.	3783091	Austromatthaea elegans L.S.Sm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Monimiaceae	2494	Austromatthaea	7264594	Austromatthaea elegans	3783091	NE
3788860	Choretrum candollei F.Muell. ex Benth.	3788860	Choretrum candollei F.Muell. ex Benth.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Amphorogynaceae	4934358	Choretrum	7265223	Choretrum candollei	3788860	NE
4116962	Triodia scariosa N.T.Burb.	4116962	Triodia scariosa N.T.Burb.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Triodia	2702695	Triodia scariosa	4116962	NE
4136460	Rytidosperma dimidiatum (Vickery) Connor & Edgar	4136460	Rytidosperma dimidiatum (Vickery) Connor & Edgar	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Poaceae	3073	Rytidosperma	2706170	Rytidosperma dimidiatum	4136460	NE
4372625	Tridacna maxima (Röding, 1798)	4372625	Tridacna maxima (Röding, 1798)	4	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Cardiida	9529005	Cardiidae	6858	Tridacna	4372618	Tridacna maxima	4372625	NE
4595317	Saccostrea glomerata (Gould, 1850)	4595317	Saccostrea glomerata (Gould, 1850)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Bivalvia	137	Ostreida	9485611	Ostreidae	6871	Saccostrea	2286097	Saccostrea glomerata	4595317	NE
4688092	Proteuxoa hypochalchis Turner, 1902	4688092	Proteuxoa hypochalchis Turner, 1902	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Noctuidae	7015	Proteuxoa	1769212	Proteuxoa hypochalchis	4688092	NE
4778691	Cyclochila virens Distant, 1906	4778691	Cyclochila virens Distant, 1906	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadidae	6049	Cyclochila	4778687	Cyclochila virens	4778691	NE
4796323	Austrosciapus connexus (Walker, 1835)	4796323	Austrosciapus connexus (Walker, 1835)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Dolichopodidae	7305	Austrosciapus	1608085	Austrosciapus connexus	4796323	NE
5018867	Tepperia sterculiae Lea, 1903	5018867	Tepperia sterculiae Lea, 1903	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Curculionidae	4239	Tepperia	1226151	Tepperia sterculiae	5018867	NE
5133088	Danaus plexippus (Linnaeus, 1758)	5133088	Danaus plexippus (Linnaeus, 1758)	233	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Danaus	5133087	Danaus plexippus	5133088	LC
5143279	Alcides metaurus Hopffer, 1856	5143279	Alcides metaurus Hopffer, 1856	8	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Uraniidae	8872	Alcides	1954074	Alcides metaurus	5143279	NE
5155016	Eurymeloides bicincta (Erichson, 1842)	5155016	Eurymeloides bicincta (Erichson, 1842)	3	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Eurymeloides	5155004	Eurymeloides bicincta	5155016	NE
5174377	Ixodes holocyclus Neumann, 1899	5174377	Ixodes holocyclus Neumann, 1899	6	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Arachnida	367	Ixodida	1425	Ixodidae	9167	Ixodes	8326529	Ixodes holocyclus	5174377	NE
5966481	Plesiocolochirus ignavus (Ludwig, 1875)	5966481	Plesiocolochirus ignavus (Ludwig, 1875)	4	SPECIES	ACCEPTED	Animalia	1	Echinodermata	50	Holothuroidea	222	Dendrochirotida	1482	Cucumariidae	6184	Plesiocolochirus	2279279	Plesiocolochirus ignavus	5966481	NE
6170506	Barnardius zonarius semitorquatus (Quoy & Gaimard, 1830)	6170506	Barnardius zonarius semitorquatus (Quoy & Gaimard, 1830)	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Barnardius	2479719	Barnardius zonarius	2479720	
7192669	Polytelis anthopeplus anthopeplus	7192669	Polytelis anthopeplus anthopeplus	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Psittaciformes	1445	Psittacidae	9340	Polytelis	2479496	Polytelis anthopeplus	2479498	
7287408	Banksia seminuda (A.S.George) Rye	7287408	Banksia seminuda (A.S.George) Rye	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Proteales	400	Proteaceae	2414	Banksia	8399031	Banksia seminuda	7287408	LC
7328621	Gaultheria appressa A.W.Hill	7328621	Gaultheria appressa A.W.Hill	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Gaultheria	2882751	Gaultheria appressa	7328621	NE
10647358	Agamana conjungens Walker, 1858	10647358	Agamana conjungens Walker, 1858	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Agamana	1766538	Agamana conjungens	10647358	NE
10775938	Grona heterocarpos (L.) H.Ohashi & K.Ohashi	10775938	Grona heterocarpos (L.) H.Ohashi & K.Ohashi	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Grona	9615544	Grona heterocarpos	10775938	NE
11601808	Marasmius vagus Guard, M.D.Barrett & Farid, 2020	11601808	Marasmius vagus Guard, M.D.Barrett & Farid, 2020	2	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Marasmiaceae	4179	Marasmius	9449810	Marasmius vagus	11601808	NE
1259594	Chaoilta Cameron, 1899	1259594	Chaoilta Cameron, 1899	1	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Braconidae	6910	Chaoilta	1259594			
1310818	Polistes humilis (Fabricius, 1781)	1310818	Polistes humilis (Fabricius, 1781)	27	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Eumenidae	4240	Polistes	1310500	Polistes humilis	1310818	NE
1406989	Ciulfina rentzi Holwell, Ginn & Herberstein, 2007	1406989	Ciulfina rentzi Holwell, Ginn & Herberstein, 2007	11	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Mantodea	788	Nanomantidae	10724917	Ciulfina	1406984	Ciulfina rentzi	1406989	NE
1419910	Nala lividipes (Dufour, 1820)	1419910	Nala lividipes (Dufour, 1820)	24	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Dermaptera	1224	Labiduridae	7862	Nala	1419909	Nala lividipes	1419910	NE
1423447	Aciagrion fragile Tillyard, 1906	1423447	Aciagrion fragile Tillyard, 1906	4	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Aciagrion	1423414	Aciagrion fragile	1423447	LC
1541217	Eristalis tenax (Linnaeus, 1758)	1541217	Eristalis tenax (Linnaeus, 1758)	109	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Eristalis	1491190	Eristalis tenax	1541217	NE
1687453	Caedicia simplex (Walker, 1869)	1687453	Caedicia simplex (Walker, 1869)	43	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Orthoptera	1458	Tettigoniidae	3991	Caedicia	1687431	Caedicia simplex	1687453	NE
1748425	Capua intractana Walker, 1869	1748425	Capua intractana Walker, 1869	9	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Tortricidae	5343	Capua	1748368	Capua intractana	1748425	NE
1831655	Stathmopoda triselena Meyrick, 1897	1831655	Stathmopoda triselena Meyrick, 1897	7	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Stathmopodidae	4527533	Stathmopoda	1831446	Stathmopoda triselena	1831655	NE
1879471	Hydriris ornatalis (Duponchel, 1832)	1879471	Hydriris ornatalis (Duponchel, 1832)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Crambidae	8841	Hydriris	1879463	Hydriris ornatalis	1879471	NE
2291829	Notobryon wardi Odhner, 1936	2291829	Notobryon wardi Odhner, 1936	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Nudibranchia	980	Scyllaeidae	6556	Notobryon	2291828	Notobryon wardi	2291829	NE
2294277	Theba pisana (O.F.Müller, 1774)	2294277	Theba pisana (O.F.Müller, 1774)	21	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Stylommatophora	1456	Helicidae	6540	Theba	2294276	Theba pisana	2294277	NE
2297368	Ophicardelus ornatus (Férussac, 1821)	2297368	Ophicardelus ornatus (Férussac, 1821)	1	SPECIES	ACCEPTED	Animalia	1	Mollusca	52	Gastropoda	225	Ellobiida	9721495	Ellobiidae	9457	Ophicardelus	2297360	Ophicardelus ornatus	2297368	NE
2374594	Helotes octolineatus Jenyns, 1840	5208657	Pelates octolineatus (Jenyns, 1840)	10	SPECIES	SYNONYM	Animalia	1	Chordata	44			Perciformes	587	Terapontidae	5072	Pelates	2374582	Pelates octolineatus	5208657	NE
2378149	Asterropteryx semipunctata Rüppell, 1830	2378149	Asterropteryx semipunctata Rüppell, 1830	6	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Gobiidae	4274	Asterropteryx	2378133	Asterropteryx semipunctata	2378149	LC
2397498	Siphamia cephalotes (Castelnau, 1875)	2397498	Siphamia cephalotes (Castelnau, 1875)	3	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Apogonidae	4236	Siphamia	2397481	Siphamia cephalotes	2397498	NE
2409798	Paraplagusia bilineata (Bloch, 1787)	2409798	Paraplagusia bilineata (Bloch, 1787)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Pleuronectiformes	588	Cynoglossidae	8610	Paraplagusia	2409787	Paraplagusia bilineata	2409798	LC
2464856	Lygisaurus foliorum De Vis, 1884	2464856	Lygisaurus foliorum De Vis, 1884	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Scincidae	9115	Lygisaurus	2464847	Lygisaurus foliorum	2464856	LC
