taxonKey	scientificName	acceptedTaxonKey	acceptedScientificName	numberOfOccurrences	taxonRank	taxonomicStatus	kingdom	kingdomKey	phylum	phylumKey	class	classKey	order	orderKey	family	familyKey	genus	genusKey	species	speciesKey	iucnRedListCategory
2390	Scrophulariaceae	2390	Scrophulariaceae	1	FAMILY	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Scrophulariaceae	2390					NE
4334	Apidae	4334	Apidae	1	FAMILY	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Apidae	4334					NE
1427393	Polythore picta Rambur, 1842	1427393	Polythore picta Rambur, 1842	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Polythoridae	9404	Polythore	1427392	Polythore picta	1427393	LC
1427618	Micrathyria catenata Calvert, 1909	1427618	Micrathyria catenata Calvert, 1909	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Libellulidae	5936	Micrathyria	1427605	Micrathyria catenata	1427618	LC
1543058	Platycheirus chalconota (Philippi, 1865)	1543058	Platycheirus chalconota (Philippi, 1865)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Syrphidae	6920	Platycheirus	1542996	Platycheirus chalconota	1543058	NE
1622178	Rachiptera limbata Bigot, 1859	1622178	Rachiptera limbata Bigot, 1859	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tephritidae	3520	Rachiptera	1622175	Rachiptera limbata	1622178	NE
1794796	Antiblemma juruana Butler, 1879	1794639	Antiblemma acclinalis Hübner, 1823	1	SPECIES	SYNONYM	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Erebidae	4532185	Antiblemma	1794630	Antiblemma acclinalis	1794639	NE
2357064	Myripristis jacobus Cuvier, 1829	2357064	Myripristis jacobus Cuvier, 1829	17	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Beryciformes	499	Holocentridae	7195	Myripristis	2356983	Myripristis jacobus	2357064	LC
2388866	Cephalopholis cruentata (Lacepède, 1802)	2388866	Cephalopholis cruentata (Lacepède, 1802)	28	SPECIES	ACCEPTED	Animalia	1	Chordata	44			Perciformes	587	Serranidae	8597	Cephalopholis	2388808	Cephalopholis cruentata	2388866	LC
2450823	Alopoglossus atriventris Duellman, 1973	2450823	Alopoglossus atriventris Duellman, 1973	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Alopoglossidae	9458302	Alopoglossus	2450816	Alopoglossus atriventris	2450823	LC
2476612	Phaethornis malaris (Nordmann, 1835)	2476612	Phaethornis malaris (Nordmann, 1835)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Phaethornis	2476571	Phaethornis malaris	2476612	LC
2476860	Metallura tyrianthina (Loddiges, 1832)	2476860	Metallura tyrianthina (Loddiges, 1832)	12	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Apodiformes	1448	Trochilidae	5289	Metallura	2476858	Metallura tyrianthina	2476860	LC
2486509	Phibalura flavirostris Vieillot, 1816	2486509	Phibalura flavirostris Vieillot, 1816	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Cotingidae	5236	Phibalura	2486508	Phibalura flavirostris	2486509	NT
2491361	Sporophila leucoptera (Vieillot, 1817)	2491361	Sporophila leucoptera (Vieillot, 1817)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Sporophila	2491308	Sporophila leucoptera	2491361	LC
2495865	Columbina picui (Temminck, 1813)	2495865	Columbina picui (Temminck, 1813)	77	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Columbiformes	1446	Columbidae	5233	Columbina	2495852	Columbina picui	2495865	LC
2734285	Geonoma poiteauana Kunth	2734285	Geonoma poiteauana Kunth	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Arecales	552	Arecaceae	7681	Geonoma	2734029	Geonoma poiteauana	2734285	NE
2859660	Tristagma gracile (Phil.) Traub	2859660	Tristagma gracile (Phil.) Traub	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Amaryllidaceae	7682	Tristagma	9616160	Tristagma gracile	2859660	NE
2874569	Cucumis sativus L.	2874569	Cucumis sativus L.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Cucurbitaceae	6634	Cucumis	2874568	Cucumis sativus	2874569	NE
2884705	Pouteria melanopoda Eyma	2884705	Pouteria melanopoda Eyma	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Sapotaceae	8802	Pouteria	2884049	Pouteria melanopoda	2884705	LC
2898841	Palicourea rigida Kunth	2898841	Palicourea rigida Kunth	12	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Palicourea	2898662	Palicourea rigida	2898841	NE
2984476	Cecropia peltata L.	2984476	Cecropia peltata L.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Urticaceae	6639	Cecropia	2984472	Cecropia peltata	2984476	LC
3126654	Pascalia glauca Ortega	3126654	Pascalia glauca Ortega	26	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Pascalia	3126653	Pascalia glauca	3126654	NE
3190638	Mangifera indica L.	3190638	Mangifera indica L.	97	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Anacardiaceae	2398	Mangifera	3075453	Mangifera indica	3190638	DD
3191157	Drosera intermedia Hayne	3191157	Drosera intermedia Hayne	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Droseraceae	5399	Drosera	3190721	Drosera intermedia	3191157	NE
3785722	Cupania emarginata Cambess.	3785722	Cupania emarginata Cambess.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Cupania	3189959	Cupania emarginata	3785722	LC
3818976	Glossoloma schultzei (Mansf.) J.L.Clark	3818976	Glossoloma schultzei (Mansf.) J.L.Clark	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Glossoloma	8024243	Glossoloma schultzei	3818976	NE
3824373	Besleria patrisii DC.	3824373	Besleria patrisii DC.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Gesneriaceae	6654	Besleria	6365035	Besleria patrisii	3824373	NE
3969384	Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho	3969384	Tachigali rubiginosa (Mart. ex Tul.) Oliveira-Filho	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Tachigali	2945125	Tachigali rubiginosa	3969384	LC
4045454	Lastreopsis killipii (C.Chr. & Maxon) Tindale	4045454	Lastreopsis killipii (C.Chr. & Maxon) Tindale	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Lastreopsis	2650946	Lastreopsis killipii	4045454	NE
4062381	Euploca mendocina (Phil.) Diane & Hilger	4062381	Euploca mendocina (Phil.) Diane & Hilger	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Boraginales	7226464	Heliotropiaceae	4930387	Euploca	7917854	Euploca mendocina	4062381	NE
4258134	Asplenium jucundum Fée	4258134	Asplenium jucundum Fée	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Aspleniaceae	6625	Asplenium	2650583	Asplenium jucundum	4258134	NE
5051367	Telebasis willinki Fraser, 1948	5051367	Telebasis willinki Fraser, 1948	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Telebasis	1422532	Telebasis willinki	5051367	LC
5089873	Mansonia titillans (Walker, 1848)	5089873	Mansonia titillans (Walker, 1848)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Culicidae	3346	Mansonia	1649604	Mansonia titillans	5089873	NE
5218765	Platyrrhinus lineatus (E.Geoffroy, 1810)	5218765	Platyrrhinus lineatus (E.Geoffroy, 1810)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Chiroptera	734	Phyllostomidae	9366	Platyrrhinus	2433241	Platyrrhinus lineatus	5218765	LC
5228881	Piculus leucolaemus (Natterer & Malherbe, 1845)	5228881	Piculus leucolaemus (Natterer & Malherbe, 1845)	2	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Piciformes	724	Picidae	9333	Piculus	7469263	Piculus leucolaemus	5228881	LC
5287095	Paepalanthus pilosus (Kunth) Kunth	5287095	Paepalanthus pilosus (Kunth) Kunth	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Eriocaulaceae	3741	Paepalanthus	8424714	Paepalanthus pilosus	5287095	NE
5339445	Randia armata (Sw.) DC.	5339445	Randia armata (Sw.) DC.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Gentianales	412	Rubiaceae	8798	Randia	2911655	Randia armata	5339445	LC
5406789	Alcea rosea L.	5406789	Alcea rosea L.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Alcea	5406788	Alcea rosea	5406789	NE
5566353	Jamesonia cinnamomea Kunze	5566353	Jamesonia cinnamomea Kunze	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Pteridaceae	2367	Jamesonia	3229436	Jamesonia cinnamomea	5566353	NE
5568420	Dysphania chilensis (Schrad.) Mosyakin & Clemants	5568420	Dysphania chilensis (Schrad.) Mosyakin & Clemants	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Dysphania	3083582	Dysphania chilensis	5568420	NE
5667434	Glandularia selloi (Spreng.) Tronc.	4085465	Verbena selloi Spreng.	5	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Verbenaceae	6689	Verbena	2925470	Verbena selloi	4085465	NE
6065765	Anous stolidus galapagensis Sharpe, 1879	6065765	Anous stolidus galapagensis Sharpe, 1879	4	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Anous	9630699	Anous stolidus	9512459	
6093049	Setophaga petechia aureola (Gould, 1839)	6093049	Setophaga petechia aureola (Gould, 1839)	8	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Setophaga	2489984	Setophaga petechia	7341834	
6170402	Piaya cayana nigricrissa (Cabanis, 1862)	6170402	Piaya cayana nigricrissa (Cabanis, 1862)	1	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Cuculiformes	1492	Cuculidae	9309	Piaya	2496427	Piaya cayana	2496432	
7161249	Clarkia tenella (Cav.) H. & Lewis	7161249	Clarkia tenella (Cav.) H. & Lewis	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Onagraceae	2430	Clarkia	3189179	Clarkia tenella	7161249	NE
7264825	Allophylus petiolulatus Radlk.	7264825	Allophylus petiolulatus Radlk.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Sapindaceae	6657	Allophylus	3189992	Allophylus petiolulatus	7264825	NE
7296797	Blechnum hastatum Kaulf.	7296797	Blechnum hastatum Kaulf.	6	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Blechnaceae	2374	Blechnum	2651523	Blechnum hastatum	7296797	NE
7853069	Piper anisum (Spreng.) Angely	7853069	Piper anisum (Spreng.) Angely	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Piperales	404	Piperaceae	6678	Piper	3075433	Piper anisum	7853069	NE
8255992	Chaptalia nutans (L.) Hemsl.	8255992	Chaptalia nutans (L.) Hemsl.	4	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Asteraceae	3065	Chaptalia	3090180	Chaptalia nutans	8255992	NE
8292425	Calidris subruficollis (Vieillot, 1819)	2481773	Tryngites subruficollis (Vieillot, 1819)	4	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Scolopacidae	5282	Tryngites	2481772	Tryngites subruficollis	2481773	NT
9013607	Centropogon foetidus (Willd. ex Kunth) E.Wimm.	9013607	Centropogon foetidus (Willd. ex Kunth) E.Wimm.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Asterales	414	Campanulaceae	8801	Centropogon	7815589	Centropogon foetidus	9013607	NE
9380836	Epidendrum tulcanense Hágsater & Dodson	9380836	Epidendrum tulcanense Hágsater & Dodson	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Orchidaceae	7689	Epidendrum	5297341	Epidendrum tulcanense	9380836	NE
9634293	Epilachna ecuadorica Gordon, 1975	9634293	Epilachna ecuadorica Gordon, 1975	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Epilachna	1043619	Epilachna ecuadorica	9634293	NE
9686819	Rhiginia conspersa Breddin, 1901	9686819	Rhiginia conspersa Breddin, 1901	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Reduviidae	4324	Rhiginia	2008499	Rhiginia conspersa	9686819	NE
1311598	Protonectarina sylveirae (de Saussure, 1854)	1311598	Protonectarina sylveirae (de Saussure, 1854)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hymenoptera	1457	Vespidae	4490	Protonectarina	1311597	Protonectarina sylveirae	1311598	NE
1423469	Cyanallagma interruptum Selys, 1876	1423469	Cyanallagma interruptum Selys, 1876	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Odonata	789	Coenagrionidae	8577	Cyanallagma	1423468	Cyanallagma interruptum	1423469	LC
1861773	Cocytius duponchel Poey, 1832	1861773	Cocytius duponchel Poey, 1832	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Sphingidae	8868	Cocytius	1861768	Cocytius duponchel	1861773	NE
1907727	Athesis clearista Doubleday, 1847	1907727	Athesis clearista Doubleday, 1847	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Athesis	1907726	Athesis clearista	1907727	NE
1908383	Opoptera sulcius Staudinger, 1887	1908383	Opoptera sulcius Staudinger, 1887	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Opoptera	1908368	Opoptera sulcius	1908383	NE
1948529	Cycloglypha enega (Möschler, 1876)	1948529	Cycloglypha enega (Möschler, 1876)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Hesperiidae	6953	Cycloglypha	1948519	Cycloglypha enega	1948529	NE
2043553	Pseudometopia amblardii (Signoret, 1855)	2043553	Pseudometopia amblardii (Signoret, 1855)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Cicadellidae	9647	Pseudometopia	2043547	Pseudometopia amblardii	2043553	NE
2466972	Anolis ventrimaculatus Boulenger, 1911	2466972	Anolis ventrimaculatus Boulenger, 1911	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Dactyloidae	8345926	Anolis	8782549	Anolis ventrimaculatus	2466972	LC
2481846	Jacana jacana (Linnaeus, 1766)	2481846	Jacana jacana (Linnaeus, 1766)	79	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Jacanidae	9314	Jacana	2481845	Jacana jacana	2481846	LC
2488157	Tangara velia (Linnaeus, 1758)	2488157	Tangara velia (Linnaeus, 1758)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Thraupidae	9352	Tangara	2488096	Tangara velia	2488157	LC
2489133	Progne chalybea (Gmelin, 1789)	2489133	Progne chalybea (Gmelin, 1789)	48	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Hirundinidae	5248	Progne	2489127	Progne chalybea	2489133	LC
2769796	Furcraea foetida (L.) Haw.	2769796	Furcraea foetida (L.) Haw.	5	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Asparagales	1169	Asparagaceae	7683	Furcraea	2766202	Furcraea foetida	2769796	NE
2874717	Begonia cucullata Willd.	2874717	Begonia cucullata Willd.	13	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Cucurbitales	7224005	Begoniaceae	6638	Begonia	2874710	Begonia cucullata	2874717	NE
2945040	Macroptilium bracteatum (Nees & Mart.) Maréchal & Baudet	2945040	Macroptilium bracteatum (Nees & Mart.) Maréchal & Baudet	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Fabales	1370	Fabaceae	5386	Macroptilium	2945015	Macroptilium bracteatum	2945040	LC
3055345	Alchornea Sw.	3055345	Alchornea Sw.	5	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Euphorbiaceae	4691	Alchornea	3055345			NE
3190076	Zanthoxylum L.	3190076	Zanthoxylum L.	1	GENUS	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Sapindales	933	Rutaceae	2396	Zanthoxylum	3190076			NE
3614058	Weinmannia cochensis Hieron.	3614058	Weinmannia cochensis Hieron.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Oxalidales	7224021	Cunoniaceae	2405	Weinmannia	3032536	Weinmannia cochensis	3614058	NE
3668265	Guazuma crinita Mart.	3668265	Guazuma crinita Mart.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malvales	941	Malvaceae	6685	Guazuma	3152194	Guazuma crinita	3668265	LC
3859566	Microlicia subsetosa DC.	3859566	Microlicia subsetosa DC.	3	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Microlicia	3859207	Microlicia subsetosa	3859566	NE
3862154	Microlicia baccharoides Mart. ex Naudin	3862154	Microlicia baccharoides Mart. ex Naudin	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Melastomataceae	6683	Microlicia	3859207	Microlicia baccharoides	3862154	NE
4040349	Polystichum bradei Rosenst.	4040349	Polystichum bradei Rosenst.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Polystichum	2651085	Polystichum bradei	4040349	NE
4068933	Phoradendron caripense Eichler	4068933	Phoradendron caripense Eichler	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Santalales	934	Viscaceae	2399	Phoradendron	2889864	Phoradendron caripense	4068933	NE
4167937	Gaylussacia fasciculata Gardner	4167937	Gaylussacia fasciculata Gardner	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Ericales	1353	Ericaceae	2505	Gaylussacia	2882726	Gaylussacia fasciculata	4167937	NE
4179117	Persea rufotomentosa Nees & Mart. ex Nees	4179117	Persea rufotomentosa Nees & Mart. ex Nees	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Laurales	407	Lauraceae	6688	Persea	3034041	Persea rufotomentosa	4179117	NE
5133088	Danaus plexippus (Linnaeus, 1758)	5133088	Danaus plexippus (Linnaeus, 1758)	23	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Lepidoptera	797	Nymphalidae	7017	Danaus	5133087	Danaus plexippus	5133088	LC
5224949	Microlophus tigris (Tschudi, 1845)	5224949	Microlophus tigris (Tschudi, 1845)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Tropiduridae	9116	Microlophus	2460666	Microlophus tigris	5224949	LC
5422803	Scytosiphon lomentaria (Lyngb.) Link	5422803	Scytosiphon lomentaria (Lyngb.) Link	1	SPECIES	ACCEPTED	Chromista	4	Ochrophyta	98	Phaeophyceae	7073593	Scytosiphonales	1309	Scytosiphonaceae	8501	Scytosiphon	3197993	Scytosiphon lomentaria	5422803	NE
5602873	Gouania ulmifolia Hook. & Arn.	5602873	Gouania ulmifolia Hook. & Arn.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Rosales	691	Rhamnaceae	2407	Gouania	3039434	Gouania ulmifolia	5602873	NE
5846430	Leucophaeus pipixcan (Wagler, 1831)	5846430	Leucophaeus pipixcan (Wagler, 1831)	33	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Charadriiformes	7192402	Laridae	9316	Leucophaeus	4352369	Leucophaeus pipixcan	5846430	NE
6092166	Myiothlypis fulvicauda semicervina (P.L.Sclater, 1860)	6092166	Myiothlypis fulvicauda semicervina (P.L.Sclater, 1860)	2	SUBSPECIES	ACCEPTED	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Parulidae	5263	Myiothlypis	7341612	Myiothlypis fulvicauda	7341658	
7279842	Cleistocactus baumannii (Lem.) Lem.	7279842	Cleistocactus baumannii (Lem.) Lem.	7	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Cactaceae	2519	Cleistocactus	7279702	Cleistocactus baumannii	7279842	LC
7285450	Tetrapterys phlomoides (Spreng.) Nied.	7285450	Tetrapterys phlomoides (Spreng.) Nied.	2	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Malpighiales	1414	Malpighiaceae	6676	Tetrapterys	3191303	Tetrapterys phlomoides	7285450	NE
7286077	Cuphea pulchra Moric.	7286077	Cuphea pulchra Moric.	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Myrtales	690	Lythraceae	6684	Cuphea	3188676	Cuphea pulchra	7286077	NE
7288708	Elaphoglossum peltatum f. peltatum	7288708	Elaphoglossum peltatum f. peltatum	1	FORM	ACCEPTED	Plantae	6	Tracheophyta	7707728	Polypodiopsida	7228684	Polypodiales	392	Dryopteridaceae	2373	Elaphoglossum	2651032	Elaphoglossum peltatum	2651039	
7323522	Pfaffia gnaphalioides (L.f.) Mart.	7323520	Pfaffia gnaphaloides (L.fil.) Mart.	10	SPECIES	SYNONYM	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Caryophyllales	422	Amaranthaceae	3064	Pfaffia	3084895	Pfaffia gnaphaloides	7323520	NE
7332894	Monttea chilensis J.Gay	7332894	Monttea chilensis J.Gay	1	SPECIES	ACCEPTED	Plantae	6	Tracheophyta	7707728	Magnoliopsida	220	Lamiales	408	Plantaginaceae	2420	Monttea	7332893	Monttea chilensis	7332894	NE
8024001	Trilepis lhotzkiana Nees ex Arn.	8024001	Trilepis lhotzkiana Nees ex Arn.	1	SPECIES	DOUBTFUL	Plantae	6	Tracheophyta	7707728	Liliopsida	196	Poales	1369	Cyperaceae	7708	Trilepis	2711863	Trilepis lhotzkiana	8024001	NE
8168319	Amanita muscaria (L.) Lam.	8168319	Amanita muscaria (L.) Lam.	14	SPECIES	ACCEPTED	Fungi	5	Basidiomycota	34	Agaricomycetes	186	Agaricales	1499	Amanitaceae	4171	Amanita	6005964	Amanita muscaria	8168319	NE
8268125	Leptodactylus latrans (Steffen, 1815)	8268125	Leptodactylus latrans (Steffen, 1815)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Amphibia	131	Anura	952	Leptodactylidae	6739	Leptodactylus	2424034	Leptodactylus latrans	8268125	LC
8822873	Oncopeltus miles (Blanchard, 1852)	8822873	Oncopeltus miles (Blanchard, 1852)	2	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Hemiptera	809	Lygaeidae	7888	Oncopeltus	2007761	Oncopeltus miles	8822873	NE
9315241	Hypanus dipterurus (Jordan & Gilbert, 1880)	9315241	Hypanus dipterurus (Jordan & Gilbert, 1880)	4	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Elasmobranchii	121	Myliobatiformes	8214029	Dasyatidae	2195	Hypanus	4853261	Hypanus dipterurus	9315241	VU
9500523	Liolaemus chungara Quinteros, Valladares, Semham, Acosta, Barrionuevo & Abdala, 2014	9500523	Liolaemus chungara Quinteros, Valladares, Semham, Acosta, Barrionuevo & Abdala, 2014	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Squamata	11592253			Liolaemidae	7923261	Liolaemus	2460665	Liolaemus chungara	9500523	LC
9516515	Dircema nigripenne (Fabricius, 1792)	9516515	Dircema nigripenne (Fabricius, 1792)	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Chrysomelidae	7780	Dircema	4733321	Dircema nigripenne	9516515	NE
9605093	Plecturocebus donacophilus (d'Orbigny, 1836)	9605093	Plecturocebus donacophilus (d'Orbigny, 1836)	1	SPECIES	ACCEPTED	Animalia	1	Chordata	44	Mammalia	359	Primates	798	Pitheciidae	5486	Plecturocebus	8755067	Plecturocebus donacophilus	9605093	LC
10930571	Dendroma rufa (Vieillot, 1818)	2485712	Philydor rufum (Vieillot, 1818)	3	SPECIES	SYNONYM	Animalia	1	Chordata	44	Aves	212	Passeriformes	729	Furnariidae	5243	Philydor	2485696	Philydor rufum	2485712	NE
1043474	Curinus coeruleus (Mulsant, 1850)	1043474	Curinus coeruleus (Mulsant, 1850)	10	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Coccinellidae	7782	Curinus	1043473	Curinus coeruleus	1043474	NE
1156495	Callisphyris macropus Newman, 1840	1156495	Callisphyris macropus Newman, 1840	1	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Coleoptera	1470	Cerambycidae	5602	Callisphyris	1156476	Callisphyris macropus	1156495	NE
1419839	Doru Burr, 1907	1419839	Doru Burr, 1907	4	GENUS	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Dermaptera	1224	Forficulidae	7861	Doru	1419839			
1508704	Megistocera longipennis (Marquart, 1838)	1508704	Megistocera longipennis (Marquart, 1838)	5	SPECIES	ACCEPTED	Animalia	1	Arthropoda	54	Insecta	216	Diptera	811	Tipulidae	7634	Megistocera	1508698	Megistocera longipennis	1508704	NE
